Tidal_Volume,Respiratory_Rate,FiO2,PEEP,PIP,Time,label,parameter
885,15,56,8,28,8,Malfunction,Tidal_Volume
643,20,52,6,28,1,Not malfunction,parameters are working correctly
524,18,45,8,21,5,Not malfunction,parameters are working correctly
457,16,40,10,21,4,Not malfunction,parameters are working correctly
565,17,58,14,25,8,Malfunction,PEEP
656,12,56,7,30,2,Not malfunction,parameters are working correctly
592,6,55,6,22,8,Malfunction,Respiratory_Rate
503,15,44,6,38,9,Malfunction,PIP
545,16,52,7,37,8,Malfunction,PIP
611,13,40,9,28,4,Not malfunction,parameters are working correctly
400,13,55,7,28,5,Not malfunction,parameters are working correctly
628,9,52,7,22,7,Malfunction,Respiratory_Rate
979,14,60,6,25,6,Malfunction,Tidal_Volume
500,14,55,9,38,7,Malfunction,PIP
545,19,48,7,24,4,Not malfunction,parameters are working correctly
618,13,47,9,23,1,Not malfunction,parameters are working correctly
518,15,23,8,23,7,Malfunction,FiO2
637,20,51,5,27,5,Not malfunction,parameters are working correctly
811,19,46,9,26,8,Malfunction,Tidal_Volume
895,15,51,7,32,8,Malfunction,Tidal_Volume
483,22,49,6,40,7,Malfunction,PIP
415,20,49,9,30,3,Not malfunction,parameters are working correctly
676,15,50,5,36,8,Malfunction,PIP
624,5,52,6,27,9,Malfunction,Respiratory_Rate
577,22,50,6,35,8,Malfunction,PIP
652,13,50,15,23,10,Malfunction,PEEP
467,17,46,5,21,5,Not malfunction,parameters are working correctly
545,17,54,7,40,6,Malfunction,PIP
577,15,49,7,28,5,Not malfunction,parameters are working correctly
531,12,42,8,22,4,Not malfunction,parameters are working correctly
508,16,45,6,38,8,Malfunction,PIP
552,19,55,6,30,3,Not malfunction,parameters are working correctly
686,22,30,9,27,6,Malfunction,FiO2
542,16,56,14,22,10,Malfunction,PEEP
960,14,51,8,24,8,Malfunction,Tidal_Volume
530,16,51,5,21,1,Not malfunction,parameters are working correctly
861,15,52,9,22,8,Malfunction,Tidal_Volume
495,18,48,9,39,7,Malfunction,PIP
576,18,52,5,29,4,Not malfunction,parameters are working correctly
452,16,59,10,29,1,Not malfunction,parameters are working correctly
573,11,53,7,24,6,Malfunction,Respiratory_Rate
513,14,46,7,29,2,Not malfunction,parameters are working correctly
523,18,42,8,24,3,Not malfunction,parameters are working correctly
613,8,37,7,25,6,Malfunction,Respiratory_Rate
519,9,56,5,26,9,Malfunction,Respiratory_Rate
453,8,53,7,21,8,Malfunction,Respiratory_Rate
647,13,40,5,21,3,Not malfunction,parameters are working correctly
670,13,41,6,37,6,Malfunction,PIP
640,19,54,8,24,1,Not malfunction,parameters are working correctly
610,15,52,15,32,7,Malfunction,PEEP
490,14,53,5,29,2,Not malfunction,parameters are working correctly
949,16,50,7,25,8,Malfunction,Tidal_Volume
407,12,53,10,27,4,Not malfunction,parameters are working correctly
464,18,45,10,23,3,Not malfunction,parameters are working correctly
409,16,40,8,20,5,Not malfunction,parameters are working correctly
613,16,49,6,23,1,Not malfunction,parameters are working correctly
558,13,50,12,19,10,Malfunction,PEEP
514,16,20,6,25,10,Malfunction,FiO2
498,12,43,8,25,2,Not malfunction,parameters are working correctly
632,13,56,6,30,5,Not malfunction,parameters are working correctly
553,16,42,9,23,5,Not malfunction,parameters are working correctly
599,15,26,6,24,7,Malfunction,FiO2
697,12,52,10,30,2,Not malfunction,parameters are working correctly
553,17,28,7,27,6,Malfunction,FiO2
393,15,47,6,35,10,Malfunction,PIP
526,14,49,8,38,10,Malfunction,PIP
846,17,48,6,27,10,Malfunction,Tidal_Volume
449,18,52,8,22,2,Not malfunction,parameters are working correctly
538,19,60,8,22,3,Not malfunction,parameters are working correctly
559,16,54,13,24,7,Malfunction,PEEP
514,15,41,8,40,9,Malfunction,PIP
698,19,51,10,26,4,Not malfunction,parameters are working correctly
626,14,24,7,26,7,Malfunction,FiO2
456,16,40,5,28,2,Not malfunction,parameters are working correctly
495,19,52,6,23,3,Not malfunction,parameters are working correctly
955,17,51,5,23,9,Malfunction,Tidal_Volume
624,20,40,5,26,1,Not malfunction,parameters are working correctly
594,12,49,7,22,5,Not malfunction,parameters are working correctly
555,20,42,9,29,1,Not malfunction,parameters are working correctly
402,15,48,5,22,4,Not malfunction,parameters are working correctly
659,10,52,8,22,8,Malfunction,Respiratory_Rate
502,9,47,6,21,7,Malfunction,Respiratory_Rate
611,10,24,7,23,10,Malfunction,FiO2
499,17,46,15,27,8,Malfunction,PEEP
914,13,47,6,26,10,Malfunction,Tidal_Volume
445,17,52,6,21,4,Not malfunction,parameters are working correctly
824,17,53,6,23,10,Malfunction,Tidal_Volume
669,12,52,9,20,5,Not malfunction,parameters are working correctly
574,18,58,8,24,3,Not malfunction,parameters are working correctly
455,9,49,8,25,10,Malfunction,Respiratory_Rate
892,16,43,9,29,7,Malfunction,Tidal_Volume
545,14,55,5,29,2,Not malfunction,parameters are working correctly
628,5,52,8,27,10,Malfunction,Respiratory_Rate
692,16,41,5,20,1,Not malfunction,parameters are working correctly
858,13,51,8,23,9,Malfunction,Tidal_Volume
486,14,57,9,28,5,Not malfunction,parameters are working correctly
462,5,52,8,22,8,Malfunction,Respiratory_Rate
523,8,51,6,25,7,Malfunction,Respiratory_Rate
469,20,50,10,27,4,Not malfunction,parameters are working correctly
633,15,42,5,24,3,Not malfunction,parameters are working correctly
513,15,23,5,23,10,Malfunction,FiO2
659,7,44,7,26,9,Malfunction,Respiratory_Rate
913,16,47,8,22,6,Malfunction,Tidal_Volume
561,12,50,9,23,5,Not malfunction,parameters are working correctly
893,15,48,7,26,8,Malfunction,Tidal_Volume
664,14,54,10,28,4,Not malfunction,parameters are working correctly
431,17,29,6,28,8,Malfunction,FiO2
400,15,22,6,26,8,Malfunction,FiO2
412,18,55,8,30,3,Not malfunction,parameters are working correctly
654,13,45,5,22,1,Not malfunction,parameters are working correctly
476,19,50,8,27,5,Not malfunction,parameters are working correctly
514,15,60,10,25,4,Not malfunction,parameters are working correctly
672,14,57,6,22,2,Not malfunction,parameters are working correctly
504,18,46,10,20,4,Not malfunction,parameters are working correctly
569,14,58,5,26,5,Not malfunction,parameters are working correctly
506,11,25,5,25,8,Malfunction,FiO2
476,14,48,8,38,8,Malfunction,PIP
450,13,52,7,27,3,Not malfunction,parameters are working correctly
390,13,43,8,39,8,Malfunction,PIP
494,17,20,7,28,8,Malfunction,FiO2
547,13,60,4,37,6,Malfunction,PIP
477,15,52,8,36,6,Malfunction,PIP
609,18,50,8,24,2,Not malfunction,parameters are working correctly
607,15,29,7,23,9,Malfunction,FiO2
635,15,52,7,26,5,Not malfunction,parameters are working correctly
501,12,45,7,30,5,Not malfunction,parameters are working correctly
987,17,52,6,25,6,Malfunction,Tidal_Volume
453,15,51,15,24,9,Malfunction,PEEP
682,19,41,5,26,1,Not malfunction,parameters are working correctly
560,16,26,6,26,7,Malfunction,FiO2
836,15,41,9,30,9,Malfunction,Tidal_Volume
575,16,44,15,24,9,Malfunction,PEEP
510,11,50,7,26,10,Malfunction,Respiratory_Rate
563,14,26,6,24,9,Malfunction,FiO2
594,7,43,7,25,7,Malfunction,Respiratory_Rate
407,12,59,7,27,3,Not malfunction,parameters are working correctly
647,14,60,7,25,1,Not malfunction,parameters are working correctly
606,15,28,6,25,7,Malfunction,FiO2
412,12,59,6,29,5,Not malfunction,parameters are working correctly
476,13,54,9,30,5,Not malfunction,parameters are working correctly
497,16,30,8,26,10,Malfunction,FiO2
537,10,50,9,24,7,Malfunction,Respiratory_Rate
569,13,57,5,25,2,Not malfunction,parameters are working correctly
489,14,44,13,23,9,Malfunction,PEEP
612,16,26,9,26,7,Malfunction,FiO2
498,16,46,8,35,6,Malfunction,PIP
560,17,60,9,22,5,Not malfunction,parameters are working correctly
683,5,53,6,26,10,Malfunction,Respiratory_Rate
544,20,45,7,27,4,Not malfunction,parameters are working correctly
616,16,29,8,29,9,Malfunction,FiO2
987,13,38,5,27,9,Malfunction,Tidal_Volume
653,12,59,6,22,2,Not malfunction,parameters are working correctly
464,19,56,8,27,5,Not malfunction,parameters are working correctly
564,14,55,15,23,8,Malfunction,PEEP
419,16,59,9,28,3,Not malfunction,parameters are working correctly
641,19,43,7,37,9,Malfunction,PIP
484,15,26,9,23,6,Malfunction,FiO2
649,18,50,10,27,5,Not malfunction,parameters are working correctly
532,15,58,9,29,5,Not malfunction,parameters are working correctly
510,19,55,5,23,5,Not malfunction,parameters are working correctly
603,14,45,9,22,3,Not malfunction,parameters are working correctly
633,17,48,5,27,5,Not malfunction,parameters are working correctly
635,6,54,6,24,8,Malfunction,Respiratory_Rate
436,13,58,9,27,4,Not malfunction,parameters are working correctly
534,10,58,7,24,9,Malfunction,Respiratory_Rate
610,9,47,6,21,9,Malfunction,Respiratory_Rate
531,14,49,7,37,6,Malfunction,PIP
465,16,66,6,38,10,Malfunction,PIP
515,15,27,9,29,10,Malfunction,FiO2
438,13,58,10,26,4,Not malfunction,parameters are working correctly
588,14,30,6,26,7,Malfunction,FiO2
469,19,41,5,29,1,Not malfunction,parameters are working correctly
454,16,21,8,26,9,Malfunction,FiO2
427,20,51,9,20,5,Not malfunction,parameters are working correctly
686,18,54,5,24,1,Not malfunction,parameters are working correctly
452,12,59,8,29,5,Not malfunction,parameters are working correctly
403,12,47,9,29,2,Not malfunction,parameters are working correctly
462,16,20,9,24,6,Malfunction,FiO2
592,13,43,5,30,3,Not malfunction,parameters are working correctly
393,13,20,6,28,9,Malfunction,FiO2
506,19,57,7,27,2,Not malfunction,parameters are working correctly
449,16,54,8,23,5,Not malfunction,parameters are working correctly
515,17,43,9,26,5,Not malfunction,parameters are working correctly
541,16,49,7,25,3,Not malfunction,parameters are working correctly
525,9,53,7,25,9,Malfunction,Respiratory_Rate
676,7,54,7,28,9,Malfunction,Respiratory_Rate
445,18,42,7,28,4,Not malfunction,parameters are working correctly
612,20,40,6,21,5,Not malfunction,parameters are working correctly
511,9,47,8,23,7,Malfunction,Respiratory_Rate
627,20,50,7,23,3,Not malfunction,parameters are working correctly
468,15,26,7,24,7,Malfunction,FiO2
413,15,50,7,20,4,Not malfunction,parameters are working correctly
632,16,47,5,37,6,Malfunction,PIP
478,17,57,7,35,8,Malfunction,PIP
554,17,41,10,27,5,Not malfunction,parameters are working correctly
634,15,54,7,22,5,Not malfunction,parameters are working correctly
623,15,44,5,22,1,Not malfunction,parameters are working correctly
449,17,47,10,30,5,Not malfunction,parameters are working correctly
440,12,49,8,22,3,Not malfunction,parameters are working correctly
638,16,42,12,23,6,Malfunction,PEEP
514,14,52,7,29,3,Not malfunction,parameters are working correctly
539,12,43,9,23,3,Not malfunction,parameters are working correctly
899,16,52,6,20,10,Malfunction,Tidal_Volume
618,16,57,5,20,5,Not malfunction,parameters are working correctly
521,15,51,8,20,3,Not malfunction,parameters are working correctly
694,12,49,7,21,2,Not malfunction,parameters are working correctly
487,14,51,13,24,6,Malfunction,PEEP
851,13,48,8,22,9,Malfunction,Tidal_Volume
834,15,48,6,21,9,Malfunction,Tidal_Volume
484,16,60,8,22,1,Not malfunction,parameters are working correctly
423,13,45,7,20,2,Not malfunction,parameters are working correctly
427,20,43,8,21,5,Not malfunction,parameters are working correctly
535,16,60,5,26,3,Not malfunction,parameters are working correctly
528,18,53,7,36,9,Malfunction,PIP
614,19,43,8,20,4,Not malfunction,parameters are working correctly
558,14,60,6,25,3,Not malfunction,parameters are working correctly
558,20,51,6,26,4,Not malfunction,parameters are working correctly
508,12,52,14,25,6,Malfunction,PEEP
488,20,50,7,29,5,Not malfunction,parameters are working correctly
566,12,51,12,26,10,Malfunction,PEEP
624,8,62,7,24,7,Malfunction,Respiratory_Rate
506,19,44,8,21,5,Not malfunction,parameters are working correctly
674,16,53,13,22,7,Malfunction,PEEP
458,20,57,7,21,5,Not malfunction,parameters are working correctly
491,15,47,9,23,4,Not malfunction,parameters are working correctly
557,11,47,7,24,7,Malfunction,Respiratory_Rate
460,12,55,5,21,4,Not malfunction,parameters are working correctly
525,13,41,12,21,10,Malfunction,PEEP
437,15,53,6,37,6,Malfunction,PIP
562,15,49,15,22,6,Malfunction,PEEP
508,15,44,9,29,1,Not malfunction,parameters are working correctly
604,14,48,13,27,10,Malfunction,PEEP
539,14,47,9,25,2,Not malfunction,parameters are working correctly
655,10,51,6,22,8,Malfunction,Respiratory_Rate
637,17,60,7,23,5,Not malfunction,parameters are working correctly
498,17,54,10,21,3,Not malfunction,parameters are working correctly
695,15,20,7,23,7,Malfunction,FiO2
559,15,21,7,21,7,Malfunction,FiO2
548,10,47,7,25,6,Malfunction,Respiratory_Rate
578,16,44,8,22,5,Not malfunction,parameters are working correctly
479,13,47,9,30,3,Not malfunction,parameters are working correctly
570,20,55,5,24,1,Not malfunction,parameters are working correctly
632,12,41,9,30,5,Not malfunction,parameters are working correctly
681,15,43,12,22,8,Malfunction,PEEP
457,14,54,9,30,2,Not malfunction,parameters are working correctly
650,19,56,9,29,4,Not malfunction,parameters are working correctly
522,10,56,5,29,9,Malfunction,Respiratory_Rate
623,12,44,8,22,3,Not malfunction,parameters are working correctly
477,19,49,6,30,3,Not malfunction,parameters are working correctly
571,13,46,6,21,4,Not malfunction,parameters are working correctly
578,9,59,7,23,9,Malfunction,Respiratory_Rate
672,20,48,5,20,1,Not malfunction,parameters are working correctly
547,18,49,6,37,6,Malfunction,PIP
567,15,44,10,28,5,Not malfunction,parameters are working correctly
497,15,59,6,20,1,Not malfunction,parameters are working correctly
485,11,43,9,23,6,Malfunction,Respiratory_Rate
826,17,50,6,25,9,Malfunction,Tidal_Volume
450,16,53,9,24,5,Not malfunction,parameters are working correctly
457,13,55,9,36,10,Malfunction,PIP
506,20,51,9,22,1,Not malfunction,parameters are working correctly
408,20,47,9,21,3,Not malfunction,parameters are working correctly
472,12,21,7,23,9,Malfunction,FiO2
513,15,55,8,27,3,Not malfunction,parameters are working correctly
567,15,37,6,40,8,Malfunction,PIP
680,12,60,10,30,5,Not malfunction,parameters are working correctly
643,20,46,6,35,7,Malfunction,PIP
586,9,55,9,23,10,Malfunction,Respiratory_Rate
586,15,45,5,28,1,Not malfunction,parameters are working correctly
494,14,53,5,26,1,Not malfunction,parameters are working correctly
645,19,42,5,26,3,Not malfunction,parameters are working correctly
718,12,46,13,25,9,Malfunction,PEEP
535,5,47,8,22,9,Malfunction,Respiratory_Rate
573,16,48,5,22,5,Not malfunction,parameters are working correctly
605,15,49,15,20,6,Malfunction,PEEP
599,15,28,6,22,6,Malfunction,FiO2
417,16,56,10,20,2,Not malfunction,parameters are working correctly
421,16,48,5,27,5,Not malfunction,parameters are working correctly
607,17,48,5,30,1,Not malfunction,parameters are working correctly
600,16,55,10,28,2,Not malfunction,parameters are working correctly
607,15,48,10,26,1,Not malfunction,parameters are working correctly
574,12,57,5,21,1,Not malfunction,parameters are working correctly
627,11,51,8,31,9,Malfunction,Respiratory_Rate
662,19,45,6,25,3,Not malfunction,parameters are working correctly
649,15,48,9,39,10,Malfunction,PIP
658,13,55,6,21,4,Not malfunction,parameters are working correctly
457,18,48,9,38,9,Malfunction,PIP
534,15,50,5,21,1,Not malfunction,parameters are working correctly
463,7,47,5,23,10,Malfunction,Respiratory_Rate
523,20,42,7,26,1,Not malfunction,parameters are working correctly
660,16,22,7,22,8,Malfunction,FiO2
435,15,22,6,29,9,Malfunction,FiO2
894,17,37,10,20,6,Malfunction,Tidal_Volume
424,18,45,7,26,3,Not malfunction,parameters are working correctly
462,12,49,9,22,4,Not malfunction,parameters are working correctly
604,15,57,8,24,3,Not malfunction,parameters are working correctly
584,19,42,5,25,5,Not malfunction,parameters are working correctly
573,17,51,8,22,3,Not malfunction,parameters are working correctly
406,15,28,8,19,7,Malfunction,FiO2
615,16,52,8,23,2,Not malfunction,parameters are working correctly
700,14,43,9,23,4,Not malfunction,parameters are working correctly
455,18,50,5,21,5,Not malfunction,parameters are working correctly
543,15,61,12,26,10,Malfunction,PEEP
588,11,42,6,37,6,Malfunction,PIP
495,15,46,13,27,6,Malfunction,PEEP
516,12,59,6,24,1,Not malfunction,parameters are working correctly
631,12,50,10,24,4,Not malfunction,parameters are working correctly
561,12,49,15,22,9,Malfunction,PEEP
633,13,60,8,20,5,Not malfunction,parameters are working correctly
465,8,53,6,27,6,Malfunction,Respiratory_Rate
470,11,53,5,25,7,Malfunction,Respiratory_Rate
620,18,53,6,28,2,Not malfunction,parameters are working correctly
696,16,40,8,26,1,Not malfunction,parameters are working correctly
460,14,47,6,40,9,Malfunction,PIP
705,15,48,4,35,9,Malfunction,PIP
558,6,47,8,29,10,Malfunction,Respiratory_Rate
501,19,43,9,23,2,Not malfunction,parameters are working correctly
414,16,48,8,28,4,Not malfunction,parameters are working correctly
639,17,58,5,23,4,Not malfunction,parameters are working correctly
503,19,49,6,24,3,Not malfunction,parameters are working correctly
560,17,51,6,38,8,Malfunction,PIP
639,16,46,8,21,5,Not malfunction,parameters are working correctly
411,18,41,6,21,3,Not malfunction,parameters are working correctly
569,15,54,12,26,7,Malfunction,PEEP
577,15,56,12,24,8,Malfunction,PEEP
668,17,53,6,36,7,Malfunction,PIP
631,12,49,7,29,2,Not malfunction,parameters are working correctly
537,17,45,8,24,5,Not malfunction,parameters are working correctly
401,18,42,6,27,5,Not malfunction,parameters are working correctly
579,18,54,5,29,3,Not malfunction,parameters are working correctly
671,14,45,8,21,1,Not malfunction,parameters are working correctly
605,16,54,7,36,8,Malfunction,PIP
593,15,48,6,37,9,Malfunction,PIP
